sub_folder_name,model_name,precision_class,recall_class,f1_class,n_classes,precision_rel,recall_rel,f1_rel,score_rel,max_score,n_rel,exception_occurred
PizzaDeliveryWithEntertainment,cot-gpt-4o,0.75,0.67,0.71,9,0.64,0.54,0.58,13,65,13,False
PizzaDeliveryWithEntertainment,few2-gpt-4o,0.75,0.67,0.71,9,0.7,0.54,0.61,12,65,13,False
PizzaDeliveryWithEntertainment,mlx-community-phi-4-8bit,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,13,True
PizzaDeliveryWithEntertainment,few2-gpt-5-nano,0.75,0.67,0.71,9,0.42,0.38,0.4,7,65,13,False
PizzaDeliveryWithEntertainment,cot2-mlx-community-phi-4-8bit,0.43,0.67,0.52,9,0.35,0.62,0.44,13,65,13,False
PizzaDeliveryWithEntertainment,cot-mlx-community-phi-4-8bit,0.78,0.78,0.78,9,0.78,0.54,0.64,11,65,13,False
PizzaDeliveryWithEntertainment,gpt-3.5-turbo,0.19,0.67,0.3,9,0.15,0.31,0.21,14,65,13,False
PizzaDeliveryWithEntertainment,few2-mistral-large-2411,0.6,0.67,0.63,9,0.5,0.38,0.43,9,65,13,False
PizzaDeliveryWithEntertainment,few2-mistral-small-2506,0.88,0.78,0.82,9,0.9,0.69,0.78,13,65,13,False
PizzaDeliveryWithEntertainment,few-gpt-5,0.7,0.78,0.74,9,0.57,0.62,0.59,15,65,13,False
PizzaDeliveryWithEntertainment,few2-mlx-community-phi-4-8bit,0.75,0.67,0.71,9,0.7,0.54,0.61,11,65,13,False
PizzaDeliveryWithEntertainment,codestral-2508,0.78,0.78,0.78,9,0.6,0.46,0.52,10,65,13,False
PizzaDeliveryWithEntertainment,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.22,0.67,0.33,9,0.16,0.31,0.21,6,65,13,False
PizzaDeliveryWithEntertainment,few2-gpt-3.5-turbo,0.75,0.67,0.71,9,0.75,0.46,0.57,10,65,13,False
PizzaDeliveryWithEntertainment,mlx-community-Llama-3.2-3B-Instruct-4bit,0.88,0.78,0.82,9,0.69,0.69,0.69,15,65,13,False
PizzaDeliveryWithEntertainment,gpt-4o-mini,0.88,0.78,0.82,9,0.75,0.46,0.57,10,65,13,False
PizzaDeliveryWithEntertainment,few2-gpt-5,0.7,0.78,0.74,9,0.62,0.62,0.62,18,65,13,False
PizzaDeliveryWithEntertainment,few-codestral-2508,0.78,0.78,0.78,9,0.82,0.69,0.75,14,65,13,False
PizzaDeliveryWithEntertainment,cot2-gemini-2.5-flash,0.8,0.89,0.84,9,0.71,0.92,0.8,21,65,13,False
PizzaDeliveryWithEntertainment,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.86,0.67,0.75,9,0.56,0.38,0.45,9,65,13,False
PizzaDeliveryWithEntertainment,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.28,0.78,0.41,9,0.27,0.69,0.39,13,65,13,False
PizzaDeliveryWithEntertainment,cot2-gpt-4o,0.55,0.67,0.6,9,0.22,0.15,0.18,3,65,13,False
PizzaDeliveryWithEntertainment,gpt-4o,0.88,0.78,0.82,9,0.73,0.62,0.67,13,65,13,False
PizzaDeliveryWithEntertainment,gpt-5-mini,0.64,0.78,0.7,9,0.6,0.69,0.64,14,65,13,False
PizzaDeliveryWithEntertainment,mistral-small-2506,0.78,0.78,0.78,9,0.6,0.46,0.52,10,65,13,False
PizzaDeliveryWithEntertainment,cot-gpt-5-mini,0.58,0.78,0.67,9,0.5,0.69,0.58,11,65,13,False
PizzaDeliveryWithEntertainment,few2-deepseek-chat,0.78,0.78,0.78,9,0.64,0.54,0.58,11,65,13,False
PizzaDeliveryWithEntertainment,cot2-mlx-community-gemma-3-4b-it-5bit,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,13,True
PizzaDeliveryWithEntertainment,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.7,0.78,0.74,9,0.9,0.69,0.78,14,65,13,False
PizzaDeliveryWithEntertainment,claude-3-7-sonnet-20250219,0.88,0.78,0.82,9,0.9,0.69,0.78,14,65,13,False
PizzaDeliveryWithEntertainment,few-mlx-community-Falcon3-10B-Instruct-6bit,0.88,0.78,0.82,9,0.83,0.38,0.53,8,65,13,False
PizzaDeliveryWithEntertainment,cot-o3-mini,0.75,0.67,0.71,9,1.0,0.46,0.63,10,65,13,False
PizzaDeliveryWithEntertainment,few2-o3-mini,0.86,0.67,0.75,9,1.0,0.62,0.76,19,65,13,False
PizzaDeliveryWithEntertainment,cot-gpt-4o-mini,1.0,0.78,0.88,9,1.0,0.62,0.76,14,65,13,False
PizzaDeliveryWithEntertainment,few-mlx-community-Llama-3.2-3B-Instruct-4bit,0.29,0.78,0.42,9,0.15,0.38,0.21,8,65,13,False
PizzaDeliveryWithEntertainment,o3-mini,0.78,0.78,0.78,9,0.67,0.62,0.64,24,65,13,False
PizzaDeliveryWithEntertainment,deepseek-chat,0.88,0.78,0.82,9,0.9,0.69,0.78,14,65,13,False
PizzaDeliveryWithEntertainment,cot2-mistral-large-2411,0.78,0.78,0.78,9,0.43,0.23,0.3,7,65,13,False
PizzaDeliveryWithEntertainment,cot2-o3-mini,0.78,0.78,0.78,9,0.86,0.46,0.6,10,65,13,False
PizzaDeliveryWithEntertainment,cot-claude-3-7-sonnet-20250219,0.67,0.67,0.67,9,0.58,0.54,0.56,12,65,13,False
PizzaDeliveryWithEntertainment,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.78,0.88,9,0.75,0.46,0.57,10,65,13,False
PizzaDeliveryWithEntertainment,few-claude-sonnet-4-5-20250929,0.78,0.78,0.78,9,0.75,0.69,0.72,14,65,13,False
PizzaDeliveryWithEntertainment,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.75,0.67,0.71,9,0.56,0.38,0.45,7,65,13,False
PizzaDeliveryWithEntertainment,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.78,0.88,9,0.39,0.54,0.45,12,65,13,False
PizzaDeliveryWithEntertainment,cot2-deepseek-chat,0.7,0.78,0.74,9,0.54,0.54,0.54,12,65,13,False
PizzaDeliveryWithEntertainment,cot-mistral-large-2411,0.78,0.78,0.78,9,0.62,0.38,0.48,9,65,13,False
PizzaDeliveryWithEntertainment,cot-gpt-5-nano,0.64,0.78,0.7,9,0.6,0.69,0.64,12,65,13,False
PizzaDeliveryWithEntertainment,cot2-gpt-5-mini,0.54,0.78,0.64,9,0.47,0.62,0.53,11,65,13,False
PizzaDeliveryWithEntertainment,few-gpt-3.5-turbo,0.75,0.67,0.71,9,0.56,0.38,0.45,9,65,13,False
PizzaDeliveryWithEntertainment,gemini-2.5-flash,0.75,0.67,0.71,9,0.7,0.54,0.61,17,65,13,False
PizzaDeliveryWithEntertainment,few-deepseek-chat,0.78,0.78,0.78,9,0.64,0.54,0.58,11,65,13,False
PizzaDeliveryWithEntertainment,few2-mlx-community-gemma-3-4b-it-5bit,0.86,0.67,0.75,9,0.67,0.31,0.42,8,65,13,False
PizzaDeliveryWithEntertainment,gpt-5-nano,0.6,0.67,0.63,9,0.22,0.15,0.18,4,65,13,False
PizzaDeliveryWithEntertainment,cot2-codestral-2508,0.73,0.89,0.8,9,0.67,0.62,0.64,14,65,13,False
PizzaDeliveryWithEntertainment,few-mistral-small-2506,0.78,0.78,0.78,9,0.64,0.54,0.58,11,65,13,False
PizzaDeliveryWithEntertainment,few2-mlx-community-Falcon3-10B-Instruct-6bit,0.88,0.78,0.82,9,0.78,0.54,0.64,10,65,13,False
PizzaDeliveryWithEntertainment,cot-gpt-5,0.7,0.78,0.74,9,0.5,0.46,0.48,9,65,13,False
PizzaDeliveryWithEntertainment,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,0.78,0.78,0.78,9,0.13,0.46,0.2,10,65,13,False
PizzaDeliveryWithEntertainment,cot2-gpt-3.5-turbo,0.55,0.67,0.6,9,0.5,0.31,0.38,8,65,13,False
PizzaDeliveryWithEntertainment,few-gemini-2.5-flash,0.67,0.67,0.67,9,0.5,0.46,0.48,20,65,13,False
PizzaDeliveryWithEntertainment,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.6,0.67,0.63,9,0.42,0.38,0.4,7,65,13,False
PizzaDeliveryWithEntertainment,cot2-gpt-4-turbo,0.67,0.89,0.76,9,0.79,0.85,0.81,20,65,13,False
PizzaDeliveryWithEntertainment,cot2-gpt-5,0.64,0.78,0.7,9,0.47,0.62,0.53,14,65,13,False
PizzaDeliveryWithEntertainment,few2-claude-3-7-sonnet-20250219,0.67,0.67,0.67,9,0.58,0.54,0.56,12,65,13,False
PizzaDeliveryWithEntertainment,cot2-gpt-5-nano,0.29,0.78,0.42,9,0.15,0.31,0.21,6,65,13,False
PizzaDeliveryWithEntertainment,few2-gpt-4-turbo,0.88,0.78,0.82,9,0.7,0.54,0.61,12,65,13,False
PizzaDeliveryWithEntertainment,few-gpt-4-turbo,1.0,0.89,0.94,9,1,0.85,0.96,20,65,13,False
PizzaDeliveryWithEntertainment,mlx-community-gemma-3-4b-it-5bit,1.0,0.67,0.8,9,0.88,0.54,0.67,10,65,13,False
TileOGame,few-mlx-community-phi-4-8bit,0.5,0.2,0.29,20,0,0,0,0,85,17,False
TileOGame,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,17,True
TileOGame,cot-gpt-3.5-turbo,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,17,True
TileOGame,cot-gpt-4-turbo,0.62,0.25,0.36,20,0.2,0.12,0.15,9,85,17,False
TileOGame,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,17,True
TileOGame,few-gpt-5-nano,0.64,0.35,0.45,20,0.33,0.24,0.28,13,85,17,False
TileOGame,few2-o3-mini,0.56,0.25,0.34,20,0.1,0.06,0.07,4,85,17,False
TileOGame,cot2-claude-sonnet-4-5-20250929,0.56,0.25,0.34,20,0.2,0.12,0.15,10,85,17,False
TileOGame,few2-claude-sonnet-4-5-20250929,0.5,0.3,0.37,20,0.18,0.18,0.18,11,85,17,False
TileOGame,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.6,0.3,0.4,20,0.36,0.24,0.29,11,85,17,False
TileOGame,few2-codestral-2508,0.5,0.25,0.33,20,0.1,0.06,0.07,1,85,17,False
TileOGame,gpt-5,0.64,0.35,0.45,20,0.36,0.29,0.32,22,85,17,False
TileOGame,few-claude-3-7-sonnet-20250219,0.56,0.25,0.34,20,0.3,0.18,0.22,10,85,17,False
TileOGame,few-mlx-community-gemma-3-4b-it-5bit,0.67,0.2,0.31,20,0.2,0.06,0.09,2,85,17,False
TileOGame,few-mistral-large-2411,0.56,0.25,0.34,20,0.25,0.12,0.16,8,85,17,False
TileOGame,few-codestral-2508,0.45,0.25,0.32,20,0.18,0.12,0.14,4,85,17,False
TileOGame,cot-mistral-small-2506,0.55,0.3,0.39,20,0.18,0.12,0.14,10,85,17,False
TileOGame,few2-gpt-5-mini,0.46,0.3,0.36,20,0.2,0.18,0.19,11,85,17,False
TileOGame,gpt-4-turbo,0.6,0.3,0.4,20,0.33,0.18,0.23,13,85,17,False
TileOGame,few-gpt-4o,0.55,0.3,0.39,20,0.27,0.18,0.21,7,85,17,False
TileOGame,mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.5,0.2,0.29,20,0,0,0,0,85,17,False
TileOGame,cot-claude-sonnet-4-5-20250929,0.64,0.35,0.45,20,0.42,0.29,0.34,20,85,17,False
PizzaDeliveryWithEntertainment,cot2-claude-3-7-sonnet-20250219,0.73,0.89,0.8,9,0.85,0.85,0.85,19,65,13,False
TileOGame,gpt-4o,0.43,0.3,0.35,20,0.13,0.12,0.12,4,85,17,False
TileOGame,cot2-mistral-small-2506,0.5,0.3,0.37,20,0.23,0.18,0.2,9,85,17,False
TileOGame,cot2-gpt-4o-mini,0.44,0.35,0.39,20,0.13,0.12,0.12,6,85,17,False
TileOGame,few-gpt-5-mini,0.43,0.3,0.35,20,0.12,0.18,0.14,11,85,17,False
TileOGame,few2-gemini-2.5-flash,0.58,0.35,0.44,20,0.31,0.29,0.3,20,85,17,False
TileOGame,cot-mlx-community-gemma-3-4b-it-5bit,0.83,0.25,0.38,20,0.6,0.18,0.27,6,85,17,False
TileOGame,few2-gpt-4o-mini,0.56,0.25,0.34,20,0.12,0.06,0.08,1,85,17,False
TileOGame,few-gpt-4o-mini,0.5,0.25,0.33,20,0,0,0,0,85,17,False
TileOGame,cot-gpt-4o,0.45,0.25,0.32,20,0.08,0.06,0.07,1,85,17,False
TileOGame,few-o3-mini,0.56,0.25,0.34,20,0.11,0.06,0.08,4,85,17,False
TileOGame,mistral-large-2411,0.64,0.35,0.45,20,0.45,0.29,0.36,14,85,17,False
TileOGame,cot-mlx-community-Falcon3-10B-Instruct-6bit,0.62,0.25,0.36,20,0.33,0.18,0.23,15,85,17,False
TileOGame,claude-sonnet-4-5-20250929,0.5,0.3,0.37,20,0.18,0.18,0.18,11,85,17,False
TileOGame,cot-codestral-2508,0.75,0.3,0.43,20,0.33,0.18,0.23,10,85,17,False
TileOGame,cot2-gemini-2.5-flash,0.42,0.25,0.31,20,0.14,0.12,0.13,6,85,17,False
TileOGame,few2-gpt-4o,0.5,0.25,0.33,20,0,0,0,0,85,17,False
TileOGame,few2-gpt-5-nano,0.44,0.2,0.28,20,0.12,0.06,0.08,5,85,17,False
TileOGame,cot-gemini-2.5-flash,0.46,0.3,0.36,20,0.08,0.12,0.1,4,85,17,False
TileOGame,mlx-community-Falcon3-10B-Instruct-6bit,0.71,0.25,0.37,20,0,0,0,0,85,17,False
TileOGame,few2-mistral-large-2411,0.62,0.25,0.36,20,0.4,0.24,0.3,16,85,17,False
TileOGame,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,17,True
TileOGame,cot-deepseek-chat,0.75,0.3,0.43,20,0.23,0.18,0.2,10,85,17,False
TileOGame,gpt-3.5-turbo,0.57,0.2,0.3,20,0.12,0.06,0.08,5,85,17,False
TileOGame,few-gpt-5,0.5,0.25,0.33,20,0.31,0.24,0.27,16,85,17,False
TileOGame,few2-gpt-3.5-turbo,0.67,0.2,0.31,20,0.4,0.12,0.18,7,85,17,False
TileOGame,mlx-community-Llama-3.2-3B-Instruct-4bit,0.86,0.3,0.44,20,0.4,0.24,0.3,9,85,17,False
TileOGame,cot2-mlx-community-phi-4-8bit,0.32,0.3,0.31,20,0.08,0.12,0.1,5,85,17,False
TileOGame,cot2-gpt-5-nano,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,17,True
TileOGame,few2-mistral-small-2506,0.6,0.3,0.4,20,0,0,0,0,85,17,False
TileOGame,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.67,0.3,0.41,20,0.2,0.12,0.15,5,85,17,False
TileOGame,few2-mlx-community-phi-4-8bit,0.42,0.25,0.31,20,0.1,0.06,0.07,1,85,17,False
TileOGame,codestral-2508,0.56,0.25,0.34,20,0.12,0.06,0.08,1,85,17,False
TileOGame,few2-gpt-5,0.58,0.35,0.44,20,0.39,0.41,0.4,25,85,17,False
TileOGame,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.7,0.35,0.47,20,0.33,0.18,0.23,4,85,17,False
TileOGame,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.6,0.3,0.4,20,0.38,0.29,0.33,11,85,17,False
TileOGame,gpt-4o-mini,0.56,0.25,0.34,20,0.12,0.06,0.08,5,85,17,False
TileOGame,mlx-community-phi-4-8bit,0.5,0.25,0.33,20,0.11,0.06,0.08,5,85,17,False
TileOGame,claude-3-7-sonnet-20250219,0.56,0.25,0.34,20,0.27,0.18,0.21,13,85,17,False
TileOGame,mistral-small-2506,0.8,0.4,0.53,20,0.5,0.24,0.32,15,85,17,False
TileOGame,cot-gpt-5-mini,0.5,0.3,0.37,20,0.21,0.18,0.19,7,85,17,False
TileOGame,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.7,0.35,0.47,20,0.12,0.06,0.08,1,85,17,False
TileOGame,deepseek-chat,0.5,0.3,0.37,20,0.13,0.12,0.12,6,85,17,False
TileOGame,gpt-5-mini,0.43,0.3,0.35,20,0.19,0.18,0.18,11,85,17,False
TileOGame,few-mlx-community-Llama-3.2-3B-Instruct-4bit,0.62,0.25,0.36,20,0.2,0.12,0.15,4,85,17,False
TileOGame,cot-gpt-4o-mini,0.6,0.3,0.4,20,0.22,0.12,0.15,2,85,17,False
TileOGame,cot-mlx-community-phi-4-8bit,0.42,0.25,0.31,20,0.09,0.12,0.1,3,85,17,False
TileOGame,few2-deepseek-chat,0.67,0.3,0.41,20,0.5,0.24,0.32,14,85,17,False
TileOGame,o3-mini,0.5,0.2,0.29,20,0,0,0,0,85,17,False
TileOGame,cot2-mistral-large-2411,0.5,0.3,0.37,20,0.15,0.12,0.13,8,85,17,False
TileOGame,few-mlx-community-Falcon3-10B-Instruct-6bit,0.83,0.25,0.38,20,0.4,0.12,0.18,6,85,17,False
TileOGame,mlx-community-gemma-3-4b-it-5bit,0.8,0.2,0.32,20,0.6,0.18,0.27,8,85,17,False
TileOGame,cot-o3-mini,0.55,0.3,0.39,20,0.18,0.12,0.14,6,85,17,False
TileOGame,cot2-o3-mini,0.56,0.25,0.34,20,0.25,0.12,0.16,8,85,17,False
TileOGame,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,17,True
TileOGame,few-claude-sonnet-4-5-20250929,0.5,0.3,0.37,20,0.21,0.18,0.19,11,85,17,False
TileOGame,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.62,0.25,0.36,20,0.11,0.06,0.08,1,85,17,False
TileOGame,few-gpt-3.5-turbo,0.43,0.15,0.22,20,0,0,0,0,85,17,False
TileOGame,cot2-gpt-4o,0.67,0.4,0.5,20,0.45,0.29,0.36,18,85,17,False
TileOGame,cot2-deepseek-chat,0.6,0.3,0.4,20,0.27,0.18,0.21,13,85,17,False
TileOGame,cot-claude-3-7-sonnet-20250219,0.6,0.3,0.4,20,0.22,0.12,0.15,10,85,17,False
TileOGame,cot-gpt-5-nano,0.6,0.3,0.4,20,0.25,0.18,0.21,5,85,17,False
TileOGame,few-mistral-small-2506,0.56,0.25,0.34,20,0.2,0.12,0.15,7,85,17,False
TileOGame,cot2-codestral-2508,0.39,0.35,0.37,20,0.24,0.29,0.26,16,85,17,False
TileOGame,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.56,0.25,0.34,20,0.15,0.12,0.13,3,85,17,False
TileOGame,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,0.75,0.3,0.43,20,0.23,0.29,0.26,10,85,17,False
TileOGame,gpt-5-nano,0.6,0.3,0.4,20,0.17,0.06,0.09,4,85,17,False
TileOGame,cot2-gpt-5-mini,0.38,0.3,0.33,20,0.12,0.12,0.12,8,85,17,False
TileOGame,few2-mlx-community-gemma-3-4b-it-5bit,0.8,0.2,0.32,20,0.5,0.12,0.19,6,85,17,False
TileOGame,cot-mistral-large-2411,0.6,0.3,0.4,20,0.25,0.18,0.21,7,85,17,False
TileOGame,cot-gpt-5,0.64,0.35,0.45,20,0.36,0.24,0.29,12,85,17,False
TileOGame,few2-mlx-community-Falcon3-10B-Instruct-6bit,0.83,0.25,0.38,20,0.57,0.24,0.33,12,85,17,False
TileOGame,few-deepseek-chat,0.5,0.3,0.37,20,0.25,0.18,0.21,11,85,17,False
TileOGame,gemini-2.5-flash,0.46,0.3,0.36,20,0.12,0.12,0.12,9,85,17,False
TileOGame,cot2-gpt-4-turbo,0.5,0.3,0.37,20,0.15,0.12,0.13,7,85,17,False
TileOGame,cot2-gpt-3.5-turbo,0.27,0.2,0.23,20,0.15,0.12,0.13,10,85,17,False
TileOGame,few-gpt-4-turbo,0.44,0.2,0.28,20,0,0,0,0,85,17,False
TileOGame,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.45,0.25,0.32,20,0,0,0,0,85,17,False
Menso,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,11,True
Menso,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.5,0.45,0.48,11,0,0,0,0,55,11,False
Menso,few-mlx-community-phi-4-8bit,0.33,0.36,0.35,11,0,0,0,0,55,11,False
Menso,cot-gpt-4-turbo,0.3,0.27,0.29,11,0,0,0,0,55,11,False
Menso,few2-claude-sonnet-4-5-20250929,0.56,0.45,0.5,11,0,0,0,0,55,11,False
Menso,few-mlx-community-gemma-3-4b-it-5bit,0.71,0.45,0.56,11,0,0,0,0,55,11,False
Menso,cot-gpt-3.5-turbo,0.14,0.18,0.16,11,0,0,0,0,55,11,False
Menso,few-gpt-5-nano,0.56,0.45,0.5,11,0.1,0.09,0.1,5,55,11,False
Menso,mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,11,True
Menso,gpt-5,0.38,0.45,0.42,11,0,0,0,0,55,11,False
TileOGame,cot2-claude-3-7-sonnet-20250219,0.55,0.3,0.39,20,0.18,0.12,0.14,9,85,17,False
TileOGame,few2-claude-3-7-sonnet-20250219,0.55,0.3,0.39,20,0.07,0.06,0.06,5,85,17,False
Menso,cot2-claude-sonnet-4-5-20250929,0.33,0.36,0.35,11,0,0,0,0,55,11,False
TileOGame,few-gemini-2.5-flash,0.5,0.3,0.37,20,0.27,0.24,0.25,15,85,17,False
Menso,few2-o3-mini,0.6,0.55,0.57,11,0.15,0.18,0.17,9,55,11,False
TileOGame,cot2-mlx-community-gemma-3-4b-it-5bit,0.8,0.2,0.32,20,0.5,0.12,0.19,2,85,17,False
Menso,few-mistral-large-2411,0.45,0.45,0.45,11,0,0,0,0,55,11,False
Menso,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.12,0.55,0.2,11,0.03,0.09,0.05,4,55,11,False
Menso,few-codestral-2508,0.6,0.55,0.57,11,0.09,0.09,0.09,5,55,11,False
Menso,cot-mlx-community-Falcon3-10B-Instruct-6bit,0.33,0.36,0.35,11,0,0,0,0,55,11,False
Menso,few-claude-3-7-sonnet-20250219,0.6,0.55,0.57,11,0.08,0.09,0.09,4,55,11,False
TileOGame,few2-gpt-4-turbo,0.6,0.3,0.4,20,0.38,0.18,0.24,13,85,17,False
Menso,cot-mistral-small-2506,0.56,0.45,0.5,11,0,0,0,0,55,11,False
Menso,few2-codestral-2508,0.75,0.55,0.63,11,0.14,0.09,0.11,1,55,11,False
Menso,few2-gpt-5-mini,0.42,0.45,0.43,11,0,0,0,0,55,11,False
Menso,cot-deepseek-chat,0.42,0.45,0.43,11,0,0,0,0,55,11,False
Menso,gpt-4o,0.5,0.45,0.48,11,0.09,0.09,0.09,4,55,11,False
Menso,cot-gemini-2.5-flash,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,11,True
Menso,gpt-4-turbo,0.62,0.45,0.53,11,0.11,0.09,0.1,4,55,11,False
Menso,few-gpt-4o,0.56,0.45,0.5,11,0.14,0.09,0.11,2,55,11,False
Menso,cot2-gpt-4o-mini,0.2,0.36,0.26,11,0,0,0,0,55,11,False
Menso,few2-gpt-4o-mini,0.56,0.45,0.5,11,0,0,0,0,55,11,False
Menso,few-gpt-5-mini,0.38,0.45,0.42,11,0,0,0,0,55,11,False
Menso,few-gpt-4o-mini,0.56,0.45,0.5,11,0.11,0.09,0.1,3,55,11,False
Menso,cot-claude-sonnet-4-5-20250929,0.38,0.45,0.42,11,0,0,0,0,55,11,False
Menso,few-o3-mini,0.55,0.55,0.55,11,0.13,0.18,0.15,8,55,11,False
Menso,few2-gemini-2.5-flash,0.38,0.45,0.42,11,0,0,0,0,55,11,False
Menso,mistral-large-2411,0.42,0.45,0.43,11,0,0,0,0,55,11,False
Menso,cot2-gemini-2.5-flash,0.5,0.55,0.52,11,0.08,0.09,0.08,4,55,11,False
Menso,mlx-community-Falcon3-10B-Instruct-6bit,0.19,0.27,0.22,11,0,0,0,0,55,11,False
Menso,few2-mistral-large-2411,0.57,0.36,0.44,11,0,0,0,0,55,11,False
Menso,cot-codestral-2508,0.55,0.55,0.55,11,0.05,0.09,0.06,3,55,11,False
Menso,cot2-mlx-community-phi-4-8bit,0.17,0.36,0.23,11,0,0,0,0,55,11,False
Menso,cot2-mistral-small-2506,0.33,0.55,0.41,11,0.05,0.09,0.06,4,55,11,False
TileOGame,cot2-gpt-5,0.44,0.35,0.39,20,0.19,0.24,0.21,17,85,17,False
Menso,few2-gpt-5-nano,0.5,0.45,0.48,11,0.11,0.09,0.1,5,55,11,False
Menso,cot-gpt-4o,0.46,0.55,0.5,11,0.06,0.09,0.07,3,55,11,False
Menso,few2-gpt-4o,0.6,0.55,0.57,11,0.11,0.09,0.1,3,55,11,False
Menso,few2-gpt-3.5-turbo,0.33,0.27,0.3,11,0,0,0,0,55,11,False
Menso,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,11,True
Menso,few-gpt-5,0.46,0.55,0.5,11,0,0,0,0,55,11,False
Menso,few2-mistral-small-2506,0.78,0.64,0.7,11,0.25,0.18,0.21,10,55,11,False
Menso,claude-sonnet-4-5-20250929,0.42,0.45,0.43,11,0,0,0,0,55,11,False
Menso,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,11,True
Menso,gpt-4o-mini,0.5,0.36,0.42,11,0,0,0,0,55,11,False
Menso,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.27,0.36,0.31,11,0,0,0,0,55,11,False
Menso,cot-mlx-community-phi-4-8bit,0.29,0.45,0.36,11,0,0,0,0,55,11,False
Menso,gpt-3.5-turbo,0.35,0.55,0.43,11,0.06,0.09,0.07,3,55,11,False
Menso,few2-mlx-community-phi-4-8bit,0.36,0.36,0.36,11,0,0,0,0,55,11,False
Menso,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.5,0.36,0.42,11,0,0,0,0,55,11,False
Menso,mlx-community-phi-4-8bit,0.38,0.27,0.32,11,0,0,0,0,55,11,False
Menso,codestral-2508,0.6,0.55,0.57,11,0.08,0.09,0.08,3,55,11,False
Menso,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.29,0.45,0.36,11,0,0,0,0,55,11,False
Menso,cot-mlx-community-gemma-3-4b-it-5bit,0.5,0.18,0.27,11,0,0,0,0,55,11,False
Menso,few2-gpt-5,0.46,0.55,0.5,11,0.06,0.09,0.07,5,55,11,False
Menso,cot-gpt-5-mini,0.38,0.45,0.42,11,0,0,0,0,55,11,False
Menso,cot-o3-mini,0.78,0.64,0.7,11,0.1,0.09,0.1,2,55,11,False
Menso,cot2-mlx-community-gemma-3-4b-it-5bit,0.43,0.27,0.33,11,0,0,0,0,55,11,False
Menso,claude-3-7-sonnet-20250219,0.5,0.55,0.52,11,0.07,0.09,0.08,4,55,11,False
Menso,cot2-gpt-4o,0.35,0.55,0.43,11,0.06,0.09,0.07,5,55,11,False
Menso,cot-gpt-4o-mini,0.5,0.36,0.42,11,0,0,0,0,55,11,False
Menso,gpt-5-mini,0.45,0.45,0.45,11,0,0,0,0,55,11,False
Menso,mistral-small-2506,0.62,0.45,0.53,11,0.11,0.09,0.1,3,55,11,False
