sub_folder_name,model_name,precision_class,recall_class,f1_class,n_classes,precision_rel,recall_rel,f1_rel,score_rel,max_score,n_rel
HospitalHouseMD,cot-gpt-4o-mini,0.56,0.83,0.67,6,0.25,0.33,0.29,7,30,6
HospitalHouseMD,cot-o3-mini,0.62,0.83,0.71,6,0.22,0.33,0.27,5,30,6
HospitalHouseMD,few-gpt-3.5-turbo,0.42,0.83,0.56,6,0.21,0.5,0.3,13,30,6
HospitalHouseMD,cot2-o3-mini,0.62,0.83,0.71,6,0.38,0.5,0.43,15,30,6
HospitalHouseMD,cot-gpt-5-nano,0.62,0.83,0.71,6,0.33,0.67,0.44,6,30,6
HospitalHouseMD,gpt-5-nano,0.5,0.83,0.62,6,0.22,0.33,0.27,7,30,6
HospitalHouseMD,cot2-gpt-4-turbo,0.62,0.83,0.71,6,0.27,0.5,0.35,11,30,6
HospitalHouseMD,cot2-gpt-3.5-turbo,0.56,0.83,0.67,6,0.22,0.33,0.27,6,30,6
HospitalHouseMD,few-gpt-4-turbo,0.62,0.83,0.71,6,0.44,0.67,0.53,13,30,6
HospitalHouseMD,few2-gpt-4-turbo,0.67,0.67,0.67,6,0.29,0.33,0.31,9,30,6
Ebike,few-gpt-5-nano,0.9,0.69,0.78,13,0.44,0.67,0.53,4,30,6
Ebike,gpt-5,1.0,0.69,0.82,13,0.5,0.83,0.62,13,30,6
Ebike,few2-o3-mini,0.9,0.69,0.78,13,0.45,0.83,0.59,13,30,6
Ebike,cot-gpt-3.5-turbo,1.0,0.54,0.7,13,0.43,0.5,0.46,3,30,6
Ebike,cot-gpt-4-turbo,1.0,0.54,0.7,13,0.5,0.67,0.57,4,30,6
Ebike,gpt-4-turbo,1.0,0.69,0.82,13,0.56,0.83,0.67,13,30,6
Ebike,few-gpt-4o,1.0,0.69,0.82,13,0.5,0.83,0.62,13,30,6
Ebike,gpt-4o,1.0,0.69,0.82,13,0.5,0.83,0.62,5,30,6
Ebike,cot2-gpt-4o-mini,0.69,0.69,0.69,13,0.4,0.67,0.5,4,30,6
Ebike,few-gpt-4o-mini,1.0,0.69,0.82,13,0.5,0.67,0.57,4,30,6
Ebike,few2-gpt-4o-mini,0.9,0.69,0.78,13,0.5,0.67,0.57,4,30,6
Ebike,few-o3-mini,0.9,0.69,0.78,13,0.33,0.5,0.4,3,30,6
Ebike,claude-sonnet-4-5-20250929,1.0,0.69,0.82,13,0.5,0.83,0.62,13,30,6
Ebike,cot-gpt-4o,0.9,0.69,0.78,13,0.44,0.67,0.53,4,30,6
Ebike,few2-gpt-5-nano,0.9,0.69,0.78,13,0.38,0.5,0.43,11,30,6
Ebike,few2-gpt-4o,1.0,0.54,0.7,13,0.5,0.67,0.57,6,30,6
Ebike,gpt-3.5-turbo,0.82,0.69,0.75,13,0.44,0.67,0.53,12,30,6
Ebike,few2-gpt-3.5-turbo,0.89,0.62,0.73,13,0.4,0.67,0.5,4,30,6
Ebike,gpt-4o-mini,1.0,0.69,0.82,13,0.5,0.83,0.62,5,30,6
Ebike,cot2-gpt-4o,0.9,0.69,0.78,13,0.5,0.83,0.62,5,30,6
Ebike,cot2-gpt-5-nano,0.9,0.69,0.78,13,0.38,0.5,0.43,3,30,6
Ebike,claude-3-7-sonnet-20250219,0.9,0.69,0.78,13,0.45,0.83,0.59,13,30,6
Ebike,o3-mini,0.9,0.69,0.78,13,0.45,0.83,0.59,13,30,6
Ebike,cot-gpt-4o-mini,1.0,0.54,0.7,13,0.57,0.67,0.62,4,30,6
Ebike,cot-o3-mini,1.0,0.69,0.82,13,0.5,0.83,0.62,5,30,6
Ebike,few-gpt-3.5-turbo,1.0,0.54,0.7,13,0.44,0.67,0.53,4,30,6
Ebike,cot2-o3-mini,1.0,0.69,0.82,13,0.38,0.5,0.43,3,30,6
Ebike,cot-gpt-5-nano,0.9,0.69,0.78,13,0.45,0.83,0.59,5,30,6
Ebike,gpt-5-nano,0.9,0.69,0.78,13,0.3,0.5,0.37,3,30,6
Ebike,cot2-gpt-4-turbo,0.7,0.54,0.61,13,0.33,0.5,0.4,3,30,6
Ebike,cot2-gpt-3.5-turbo,0.62,0.62,0.62,13,0.36,0.83,0.5,5,30,6
Ebike,few-gpt-4-turbo,1.0,0.69,0.82,13,0.5,0.83,0.62,13,30,6
Ebike,few2-gpt-4-turbo,1.0,0.62,0.76,13,0.5,0.67,0.57,12,30,6
DestroyBlockGame,few-gpt-5-nano,0.45,0.26,0.33,19,0.14,0.17,0.15,7,60,12
DestroyBlockGame,gpt-5,0.62,0.42,0.5,19,0.25,0.33,0.29,12,60,12
DestroyBlockGame,few2-o3-mini,0.8,0.42,0.55,19,0.25,0.25,0.25,12,60,12
DestroyBlockGame,cot-gpt-3.5-turbo,0.89,0.42,0.57,19,0.3,0.25,0.27,13,60,12
DestroyBlockGame,cot-gpt-4-turbo,0.88,0.37,0.52,19,0.5,0.33,0.4,15,60,12
DestroyBlockGame,gpt-4-turbo,1.0,0.37,0.54,19,0.5,0.33,0.4,15,60,12
DestroyBlockGame,few-gpt-4o,0.67,0.42,0.52,19,0.31,0.33,0.32,15,60,12
DestroyBlockGame,gpt-4o,0.9,0.47,0.62,19,0.31,0.33,0.32,18,60,12
DestroyBlockGame,cot2-gpt-4o-mini,0.35,0.37,0.36,19,0.12,0.17,0.14,7,60,12
DestroyBlockGame,few-gpt-4o-mini,0.89,0.42,0.57,19,0.27,0.25,0.26,12,60,12
DestroyBlockGame,few2-gpt-4o-mini,0.8,0.42,0.55,19,0.2,0.17,0.18,6,60,12
DestroyBlockGame,few-o3-mini,0.83,0.26,0.4,19,0.29,0.17,0.21,9,60,12
DestroyBlockGame,claude-sonnet-4-5-20250929,0.69,0.47,0.56,19,0.27,0.33,0.3,17,60,12
DestroyBlockGame,cot-gpt-4o,0.75,0.47,0.58,19,0.21,0.33,0.26,15,60,12
DestroyBlockGame,few2-gpt-5-nano,0.7,0.37,0.48,19,0.24,0.33,0.28,12,60,12
DestroyBlockGame,few2-gpt-4o,1.0,0.37,0.54,19,0.5,0.33,0.4,17,60,12
DestroyBlockGame,gpt-3.5-turbo,1.0,0.37,0.54,19,0.57,0.33,0.42,16,60,12
DestroyBlockGame,few2-gpt-3.5-turbo,1.0,0.37,0.54,19,0.57,0.33,0.42,16,60,12
DestroyBlockGame,gpt-4o-mini,1.0,0.47,0.64,19,0.4,0.33,0.36,16,60,12
DestroyBlockGame,cot2-gpt-4o,0.89,0.42,0.57,19,0.43,0.25,0.32,10,60,12
DestroyBlockGame,cot2-gpt-5-nano,0.47,0.42,0.44,19,0.16,0.33,0.22,10,60,12
DestroyBlockGame,claude-3-7-sonnet-20250219,1.0,0.47,0.64,19,0.6,0.5,0.55,27,60,12
DestroyBlockGame,o3-mini,0.88,0.37,0.52,19,0.18,0.17,0.17,9,60,12
DestroyBlockGame,cot-gpt-4o-mini,1.0,0.47,0.64,19,0.3,0.25,0.27,11,60,12
DestroyBlockGame,cot-o3-mini,0.83,0.26,0.4,19,0.17,0.08,0.11,3,60,12
DestroyBlockGame,few-gpt-3.5-turbo,1.0,0.37,0.54,19,0.57,0.33,0.42,15,60,12
DestroyBlockGame,cot2-o3-mini,0.88,0.37,0.52,19,0.5,0.33,0.4,17,60,12
DestroyBlockGame,cot-gpt-5-nano,0.82,0.47,0.6,19,0.31,0.33,0.32,12,60,12
DestroyBlockGame,gpt-5-nano,0.86,0.32,0.46,19,0.38,0.25,0.3,13,60,12
DestroyBlockGame,cot2-gpt-4-turbo,0.5,0.32,0.39,19,0.1,0.08,0.09,2,60,12
DestroyBlockGame,cot2-gpt-3.5-turbo,0.57,0.42,0.48,19,0.21,0.25,0.23,12,60,12
DestroyBlockGame,few-gpt-4-turbo,1.0,0.47,0.64,19,0.55,0.5,0.52,20,60,12
DestroyBlockGame,few2-gpt-4-turbo,1.0,0.37,0.54,19,0.43,0.25,0.32,12,60,12
GasStation_TUW,few-gpt-5-nano,1.0,1.0,1.0,5,0.86,1.0,0.92,15,30,6
GasStation_TUW,gpt-5,1.0,1.0,1.0,5,0.86,1.0,0.92,18,30,6
GasStation_TUW,few2-o3-mini,1.0,1.0,1.0,5,1.0,1.0,1.0,15,30,6
GasStation_TUW,cot-gpt-3.5-turbo,1.0,1.0,1.0,5,1.0,1.0,1.0,11,30,6
GasStation_TUW,cot-gpt-4-turbo,1.0,1.0,1.0,5,0.86,1.0,0.92,10,30,6
GasStation_TUW,gpt-4-turbo,1.0,1.0,1.0,5,0.86,1.0,0.92,14,30,6
GasStation_TUW,few-gpt-4o,0.8,0.8,0.8,5,0.38,0.5,0.43,7,30,6
GasStation_TUW,gpt-4o,1.0,1.0,1.0,5,0.75,1.0,0.86,13,30,6
GasStation_TUW,cot2-gpt-4o-mini,0.8,0.8,0.8,5,0.43,0.5,0.46,6,30,6
GasStation_TUW,few-gpt-4o-mini,1.0,1.0,1.0,5,1.0,1,1,15,30,6
GasStation_TUW,few2-gpt-4o-mini,1.0,1.0,1.0,5,1.0,1.0,1.0,12,30,6
GasStation_TUW,few-o3-mini,1.0,1.0,1.0,5,1.0,1.0,1.0,16,30,6
GasStation_TUW,claude-sonnet-4-5-20250929,1.0,1.0,1.0,5,1.0,1.0,1.0,15,30,6
GasStation_TUW,cot-gpt-4o,1.0,1.0,1.0,5,0.86,1.0,0.92,11,30,6
GasStation_TUW,few2-gpt-5-nano,1.0,1.0,1.0,5,0.86,1.0,0.92,15,30,6
GasStation_TUW,few2-gpt-4o,1.0,1.0,1.0,5,1.0,0.83,0.91,10,30,6
GasStation_TUW,gpt-3.5-turbo,1.0,1.0,1.0,5,1.0,0.83,0.91,10,30,6
GasStation_TUW,few2-gpt-3.5-turbo,0.8,0.8,0.8,5,0.6,0.5,0.55,8,30,6
GasStation_TUW,gpt-4o-mini,1.0,1.0,1.0,5,1.0,1.0,1.0,13,30,6
GasStation_TUW,cot2-gpt-4o,0.8,0.8,0.8,5,0.43,0.5,0.46,7,30,6
GasStation_TUW,cot2-gpt-5-nano,1.0,1.0,1.0,5,0.86,1.0,0.92,14,30,6
GasStation_TUW,claude-3-7-sonnet-20250219,1.0,1.0,1.0,5,0.86,1.0,0.92,15,30,6
GasStation_TUW,o3-mini,1.0,1.0,1.0,5,1.0,1.0,1.0,14,30,6
GasStation_TUW,cot-gpt-4o-mini,1.0,1.0,1.0,5,1.0,1.0,1.0,11,30,6
GasStation_TUW,cot-o3-mini,1.0,1.0,1.0,5,1.0,1.0,1.0,7,30,6
GasStation_TUW,few-gpt-3.5-turbo,0.8,0.8,0.8,5,0.6,0.5,0.55,7,30,6
GasStation_TUW,cot2-o3-mini,0.62,1.0,0.77,5,0.67,1.0,0.8,14,30,6
GasStation_TUW,cot-gpt-5-nano,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,6
GasStation_TUW,gpt-5-nano,1.0,1.0,1.0,5,0.86,1.0,0.92,7,30,6
GasStation_TUW,cot2-gpt-4-turbo,0.83,1.0,0.91,5,0.75,1.0,0.86,11,30,6
GasStation_TUW,cot2-gpt-3.5-turbo,1.0,1.0,1.0,5,1.0,0.67,0.8,7,30,6
GasStation_TUW,few-gpt-4-turbo,1.0,1.0,1.0,5,0.86,1.0,0.92,12,30,6
GasStation_TUW,few2-gpt-4-turbo,1.0,1.0,1.0,5,1.0,1.0,1.0,12,30,6
